,Platform,Genre,Publisher,NA_Sales,Critic_Score,Critic_Count,User_Score,Year_of_Sales
12185,PS2,Sports,Midway Games,0.03,73.0,19.0,9.0,14.0
12187,PS2,Strategy,Crave Entertainment,0.03,61.0,25.0,6.0,12.0
12189,XB,Racing,Atari,0.05,69.0,31.0,4.6,10.0
12193,PS3,Simulation,505 Games,0.06,49.0,25.0,4.4,5.0
12194,GBA,Action,Ubisoft,0.05,63.0,12.0,6.8,13.0
12198,X360,Fighting,Namco Bandai Games,0.01,53.0,17.0,5.1,2.0
12199,XB,Racing,TDK Mediactive,0.05,56.0,14.0,8.1,13.0
12200,PC,Action,Capcom,0.01,86.0,30.0,7.1,7.0
12201,GBA,Action,Activision,0.05,55.0,9.0,9.3,10.0
12221,PS2,Fighting,SNK,0.03,73.0,28.0,8.8,11.0
12227,PS2,Simulation,505 Games,0.03,57.0,25.0,8.2,12.0
12229,PS4,Action,505 Games,0.0,83.0,4.0,7.9,2.0
12231,GC,Strategy,Sega,0.05,69.0,23.0,7.6,13.0
12233,PC,Action,Disney Interactive Studios,0.06,57.0,11.0,6.0,6.0
12238,PS3,Role-Playing,Nippon Ichi Software,0.0,74.0,27.0,7.8,3.0
12239,X360,Racing,Evolved Games,0.06,47.0,4.0,8.6,5.0
12247,PS3,Racing,Sony Computer Entertainment,0.0,89.0,15.0,8.4,7.0
12248,PS2,Role-Playing,Avalon Interactive,0.03,64.0,31.0,4.1,12.0
12253,DS,Adventure,Rising Star Games,0.06,54.0,37.0,7.1,8.0
12254,GBA,Shooter,Sega,0.05,83.0,31.0,8.5,11.0
12258,PC,Strategy,Focus Home Interactive,0.01,61.0,18.0,5.6,5.0
12259,XB,Strategy,Sega,0.05,67.0,15.0,8.0,12.0
12264,PS2,Strategy,THQ,0.03,71.0,26.0,8.0,10.0
12267,PSV,Role-Playing,Nippon Ichi Software,0.02,60.0,7.0,7.5,2.0
12270,DS,Action,Ubisoft,0.06,64.0,24.0,6.0,8.0
12273,XB,Sports,Midway Games,0.05,81.0,23.0,8.8,13.0
12275,PS4,Adventure,Revolution Software,0.0,72.0,14.0,7.2,1.0
12276,PC,Action,Nordic Games,0.0,83.0,30.0,8.0,4.0
12281,X360,Role-Playing,Deep Silver,0.02,44.0,8.0,4.4,2.0
12282,PSP,Fighting,Irem Software Engineering,0.05,54.0,14.0,6.3,8.0
12283,XB,Simulation,Take-Two Interactive,0.05,62.0,29.0,5.0,12.0
12284,XB,Racing,Ubisoft,0.05,51.0,40.0,6.9,11.0
12285,PS2,Role-Playing,Enterbrain,0.03,69.0,16.0,7.9,12.0
12289,XB,Action,Genki,0.05,32.0,15.0,2.5,15.0
12292,XB,Misc,Take-Two Interactive,0.05,63.0,17.0,7.8,11.0
12293,PC,Strategy,Microsoft Game Studios,0.0,81.0,19.0,8.5,9.0
12295,DS,Simulation,505 Games,0.06,41.0,4.0,2.4,7.0
12304,PS2,Action,Konami Digital Entertainment,0.03,51.0,38.0,6.7,11.0
12306,XB,Action,Electronic Arts,0.05,49.0,5.0,1.5,13.0
12307,PC,Racing,Codemasters,0.0,80.0,17.0,5.7,3.0
12312,PSV,Role-Playing,Nippon Ichi Software,0.01,55.0,31.0,6.7,3.0
12313,PSP,Shooter,Activision,0.06,63.0,36.0,7.0,10.0
12314,PSV,Action,Tecmo Koei,0.0,70.0,9.0,7.9,2.0
12315,GC,Sports,Acclaim Entertainment,0.05,60.0,15.0,5.0,14.0
12318,WiiU,Action,Namco Bandai Games,0.0,66.0,11.0,7.8,2.0
12319,XB,Sports,Acclaim Entertainment,0.05,85.0,20.0,7.7,14.0
12322,DS,Action,Gamecock,0.06,55.0,23.0,7.0,8.0
12324,PS2,Racing,Acclaim Entertainment,0.03,68.0,23.0,8.6,13.0
12334,3DS,Puzzle,Nintendo,0.0,70.0,15.0,7.5,1.0
12335,Wii,Fighting,Sega,0.04,45.0,38.0,6.9,6.0
12337,Wii,Action,Eidos Interactive,0.04,37.0,13.0,5.0,10.0
12344,PSP,Shooter,Konami Digital Entertainment,0.04,76.0,44.0,8.5,10.0
12347,X360,Fighting,Tecmo Koei,0.03,55.0,18.0,7.1,4.0
12348,PS2,Sports,Zoo Digital Publishing,0.03,70.0,15.0,8.7,12.0
12351,PS2,Shooter,Namco Bandai Games,0.03,45.0,16.0,7.8,12.0
12352,XB,Racing,Electronic Arts,0.05,83.0,11.0,5.5,15.0
12359,PSP,Role-Playing,Sega,0.06,78.0,20.0,7.5,8.0
12360,DS,Platform,Majesco Entertainment,0.06,79.0,15.0,8.0,5.0
12361,Wii,Fighting,Game Factory,0.06,37.0,14.0,4.8,9.0
12362,GC,Racing,Electronic Arts,0.05,67.0,12.0,6.8,14.0
12369,PC,Platform,Electronic Arts,0.01,74.0,24.0,4.4,0.0
12372,PS2,Role-Playing,Sony Computer Entertainment,0.03,59.0,24.0,4.2,12.0
12374,GBA,Action,Ubisoft,0.05,68.0,19.0,6.2,12.0
12378,PSP,Platform,Take-Two Interactive,0.06,72.0,30.0,7.3,11.0
12387,XB,Shooter,Groove Games,0.05,32.0,9.0,5.8,11.0
12392,PS4,Racing,505 Games,0.0,73.0,35.0,6.2,0.0
12393,Wii,Sports,Take-Two Interactive,0.06,65.0,11.0,5.4,8.0
12398,DS,Strategy,THQ,0.05,57.0,21.0,7.9,9.0
12400,XOne,Fighting,Namco Bandai Games,0.03,60.0,10.0,5.8,0.0
12401,XOne,Action,Ubisoft,0.02,76.0,12.0,7.7,0.0
12402,PC,Sports,Konami Digital Entertainment,0.0,82.0,8.0,5.8,2.0
12406,PSV,Adventure,Aksys Games,0.03,83.0,31.0,8.3,0.0
12407,DS,Shooter,Eidos Interactive,0.06,72.0,11.0,6.4,10.0
12408,PS2,Action,Tecmo Koei,0.03,67.0,7.0,8.6,14.0
12410,GBA,Simulation,Konami Digital Entertainment,0.04,65.0,5.0,8.0,15.0
12411,PSP,Role-Playing,FuRyu,0.0,61.0,8.0,7.5,5.0
12419,Wii,Fighting,Zoo Digital Publishing,0.06,35.0,7.0,4.7,9.0
12423,PSP,Misc,Hudson Entertainment,0.06,55.0,14.0,7.8,9.0
12430,PS3,Adventure,PQube,0.01,83.0,8.0,8.7,4.0
12431,PS4,Action,Tecmo Koei,0.03,67.0,40.0,7.6,1.0
12433,PC,Strategy,Microsoft Game Studios,0.01,70.0,44.0,5.6,5.0
12434,PSV,Action,D3Publisher,0.0,68.0,36.0,7.9,4.0
12435,PS2,Role-Playing,Tecmo Koei,0.03,68.0,34.0,7.8,11.0
12452,DS,Role-Playing,Nobilis,0.06,59.0,9.0,8.0,8.0
12456,PC,Action,Warner Bros. Interactive Entertainment,0.02,68.0,7.0,6.8,2.0
12457,WiiU,Action,Capcom,0.06,76.0,10.0,7.9,3.0
12458,PS2,Shooter,Interplay,0.03,79.0,15.0,6.9,15.0
12462,X360,Racing,Nordic Games,0.03,48.0,10.0,4.8,2.0
12463,PSV,Role-Playing,Nippon Ichi Software,0.01,76.0,11.0,8.8,1.0
12466,PC,Action,Warner Bros. Interactive Entertainment,0.02,80.0,15.0,7.8,8.0
12467,PS2,Adventure,Atari,0.03,47.0,10.0,5.4,8.0
12468,PS2,Misc,TDK Mediactive,0.03,61.0,11.0,8.0,13.0
12477,PS4,Shooter,Xseed Games,0.03,64.0,40.0,7.9,1.0
12487,XB,Action,Ubisoft,0.05,71.0,41.0,7.6,11.0
12492,PS4,Role-Playing,Focus Home Interactive,0.02,60.0,38.0,6.7,0.0
12499,DS,Simulation,Electronic Arts,0.0,72.0,15.0,7.6,9.0
12500,XB,Adventure,Take-Two Interactive,0.05,77.0,51.0,8.1,11.0
12502,PC,Racing,Activision,0.01,81.0,24.0,7.4,6.0
12504,PC,Adventure,Focus Home Interactive,0.0,75.0,30.0,7.9,5.0
12512,Wii,Role-Playing,Sega,0.05,48.0,24.0,7.1,9.0
12513,GC,Platform,Acclaim Entertainment,0.05,71.0,22.0,7.3,13.0
12519,Wii,Adventure,Koch Media,0.04,65.0,12.0,7.6,8.0
12521,PC,Shooter,Midway Games,0.0,83.0,41.0,8.0,9.0
12522,GC,Sports,Konami Digital Entertainment,0.05,36.0,7.0,4.7,14.0
12528,XB,Shooter,Atari,0.05,66.0,38.0,8.6,12.0
12529,DS,Puzzle,Square Enix,0.06,61.0,29.0,7.0,9.0
12530,PC,Shooter,Activision,0.0,86.0,64.0,8.4,11.0
12531,DS,Shooter,SouthPeak Games,0.05,78.0,39.0,8.2,7.0
12536,XB,Shooter,Take-Two Interactive,0.05,72.0,34.0,6.7,11.0
12538,XOne,Action,Insomniac Games,0.05,66.0,12.0,6.9,0.0
12544,PC,Action,Capcom,0.04,66.0,10.0,5.3,5.0
12545,PS2,Misc,Ubisoft,0.03,64.0,28.0,8.1,13.0
12553,PC,Role-Playing,Atari,0.0,81.0,50.0,8.8,9.0
12570,PSP,Shooter,Konami Digital Entertainment,0.05,56.0,20.0,6.6,9.0
12573,PC,Shooter,Namco Bandai Games,0.0,80.0,44.0,8.7,7.0
12583,PC,Action,Electronic Arts,0.04,54.0,7.0,6.8,6.0
12594,PS2,Shooter,Eidos Interactive,0.03,58.0,26.0,8.5,10.0
12595,PS2,Shooter,Namco Bandai Games,0.03,57.0,16.0,8.6,12.0
12598,GBA,Fighting,Sammy Corporation,0.04,67.0,14.0,5.9,14.0
12601,PSP,Role-Playing,Mercury Games,0.05,52.0,6.0,7.4,9.0
12605,WiiU,Action,Nintendo,0.04,43.0,54.0,6.5,1.0
12608,DS,Strategy,Ubisoft,0.05,63.0,15.0,7.0,10.0
12609,GBA,Platform,THQ,0.04,44.0,15.0,2.5,13.0
12621,GBA,Adventure,BAM! Entertainment,0.04,80.0,17.0,7.8,14.0
12622,GC,Action,Capcom,0.05,62.0,16.0,8.5,13.0
12628,PS2,Action,Tecmo Koei,0.03,60.0,36.0,7.9,11.0
12630,3DS,Role-Playing,Marvelous Entertainment,0.0,68.0,16.0,7.8,2.0
12634,XB,Strategy,Sega,0.04,69.0,20.0,8.4,13.0
12637,PSP,Role-Playing,Ignition Entertainment,0.05,66.0,41.0,7.4,11.0
12638,PS2,Shooter,3DO,0.03,50.0,9.0,6.4,15.0
12639,DS,Adventure,Arc System Works,0.05,61.0,6.0,8.0,8.0
12640,PC,Role-Playing,Ascaron Entertainment GmbH,0.0,71.0,41.0,6.9,8.0
12642,X360,Action,Little Orbit,0.0,58.0,5.0,7.5,2.0
12643,DS,Action,Konami Digital Entertainment,0.05,58.0,10.0,7.0,11.0
12646,X360,Action,Eidos Interactive,0.05,29.0,16.0,3.3,8.0
12652,XB,Action,Disney Interactive Studios,0.04,69.0,36.0,4.3,12.0
12659,PS2,Racing,Namco Bandai Games,0.03,59.0,22.0,6.6,10.0
12669,PS3,Action,Ignition Entertainment,0.05,30.0,15.0,3.5,8.0
12670,X360,Shooter,Activision,0.05,35.0,11.0,6.1,9.0
12672,GBA,Racing,Zoo Digital Publishing,0.04,83.0,17.0,8.9,12.0
12677,XOne,Action,Ubisoft,0.05,60.0,14.0,8.4,1.0
12679,X360,Shooter,Namco Bandai Games,0.03,53.0,51.0,6.5,4.0
12682,PC,Racing,Electronic Arts,0.0,83.0,22.0,5.8,7.0
12683,PSP,Action,Atari,0.05,78.0,36.0,7.8,10.0
12684,PSV,Role-Playing,Aksys Games,0.01,71.0,8.0,8.3,1.0
12685,PC,Strategy,Microsoft Game Studios,0.0,72.0,34.0,8.1,12.0
12689,X360,Action,SouthPeak Games,0.05,42.0,17.0,5.0,7.0
12700,XB,Action,Tecmo Koei,0.04,77.0,17.0,8.6,14.0
12701,PS2,Shooter,Eidos Interactive,0.03,73.0,35.0,7.8,10.0
12702,PS2,Shooter,Ubisoft,0.03,44.0,8.0,4.6,10.0
12705,Wii,Puzzle,Rising Star Games,0.04,74.0,30.0,7.2,6.0
12706,GC,Action,Capcom,0.04,59.0,15.0,8.5,13.0
12710,XB,Action,Electronic Arts,0.04,45.0,33.0,4.6,12.0
12714,X360,Action,505 Games,0.03,54.0,8.0,3.5,4.0
12716,X360,Action,Tecmo Koei,0.04,44.0,28.0,8.1,8.0
12717,PS2,Role-Playing,Nippon Ichi Software,0.03,69.0,20.0,7.5,9.0
12720,PC,Fighting,Capcom,0.0,74.0,33.0,2.9,0.0
12725,GBA,Role-Playing,Konami Digital Entertainment,0.04,71.0,12.0,9.0,15.0
12729,PS4,Sports,Nordic Games,0.0,42.0,8.0,4.1,1.0
12730,PSP,Action,Activision,0.05,73.0,41.0,7.6,10.0
12734,DS,Sports,Electronic Arts,0.05,81.0,10.0,7.6,9.0
12736,XB,Action,SCi,0.04,60.0,31.0,7.1,11.0
12737,GC,Action,Ubisoft,0.04,64.0,8.0,7.1,10.0
12742,Wii,Fighting,Ignition Entertainment,0.05,74.0,6.0,8.2,8.0
12743,PC,Shooter,THQ,0.01,82.0,44.0,8.4,9.0
12744,DS,Shooter,Majesco Entertainment,0.05,71.0,43.0,7.7,11.0
12749,PS2,Action,Sega,0.03,59.0,21.0,8.4,12.0
12752,X360,Simulation,Kalypso Media,0.03,71.0,4.0,7.2,2.0
12757,PS4,Sports,Ubisoft,0.0,25.0,6.0,1.9,1.0
12759,GC,Role-Playing,Activision,0.04,68.0,25.0,9.1,13.0
12760,GC,Sports,Acclaim Entertainment,0.04,88.0,16.0,7.8,14.0
12761,GC,Action,Capcom,0.04,62.0,27.0,6.9,11.0
12763,PSP,Role-Playing,Atari,0.05,60.0,33.0,6.9,10.0
12765,DS,Action,Activision,0.05,33.0,6.0,5.6,5.0
12768,PC,Simulation,Electronic Arts,0.01,81.0,31.0,7.8,11.0
12770,PSP,Role-Playing,Midas Interactive Entertainment,0.05,60.0,29.0,7.7,11.0
12774,PS2,Misc,Mastiff,0.03,73.0,28.0,8.4,11.0
12777,PS3,Role-Playing,Aksys Games,0.03,64.0,11.0,6.4,2.0
12779,PSV,Racing,Sony Computer Entertainment,0.0,78.0,39.0,6.8,4.0
12783,PC,Action,Electronic Arts,0.01,65.0,11.0,7.8,15.0
12787,DS,Action,SouthPeak Games,0.05,70.0,29.0,8.6,10.0
12789,PC,Action,Capcom,0.0,65.0,26.0,7.4,3.0
12813,XB,Sports,Electronic Arts,0.04,69.0,14.0,6.8,10.0
12823,X360,Racing,Deep Silver,0.04,19.0,14.0,1.3,3.0
12829,PC,Action,Electronic Arts,0.0,76.0,20.0,8.0,7.0
12832,X360,Misc,Gamecock,0.05,52.0,23.0,6.1,8.0
12833,GC,Shooter,Ubisoft,0.04,68.0,25.0,8.2,12.0
12835,PC,Sports,505 Games,0.01,86.0,20.0,8.2,0.0
12843,PS2,Racing,Atari,0.03,82.0,10.0,7.4,14.0
12846,PC,Platform,Electronic Arts,0.0,81.0,44.0,8.1,7.0
12847,PC,Role-Playing,THQ,0.01,77.0,51.0,8.1,10.0
12848,GC,Strategy,Sega,0.04,59.0,22.0,6.6,12.0
12853,DS,Role-Playing,Success,0.05,65.0,18.0,7.9,9.0
12859,PC,Role-Playing,JoWood Productions,0.0,63.0,39.0,7.3,10.0
12864,XOne,Action,Telltale Games,0.03,35.0,17.0,5.2,0.0
12868,Wii,Misc,Eidos Interactive,0.05,30.0,4.0,3.6,9.0
12869,PS2,Action,Capcom,0.03,43.0,36.0,6.2,10.0
12870,XB,Racing,Acclaim Entertainment,0.04,60.0,16.0,8.8,13.0
12871,GBA,Strategy,Atari,0.04,78.0,29.0,9.1,11.0
12872,PC,Racing,Codemasters,0.0,84.0,15.0,6.6,6.0
12873,XB,Action,Acclaim Entertainment,0.04,65.0,25.0,7.1,13.0
12876,PS2,Puzzle,Capcom,0.03,72.0,24.0,7.2,14.0
12885,Wii,Action,D3Publisher,0.05,42.0,7.0,5.5,7.0
12892,PC,Strategy,Paradox Interactive,0.0,83.0,36.0,6.9,0.0
12893,GBA,Simulation,"Destination Software, Inc",0.04,70.0,8.0,8.3,13.0
12895,PS2,Action,Atari,0.03,69.0,39.0,7.2,10.0
12898,XB,Sports,Sega,0.04,80.0,15.0,8.5,14.0
12899,PS3,Shooter,City Interactive,0.01,43.0,12.0,6.0,2.0
12910,PC,Shooter,Square Enix,0.05,63.0,13.0,5.1,6.0
12915,XB,Action,Tecmo Koei,0.04,66.0,22.0,8.0,11.0
12920,PC,Adventure,DTP Entertainment,0.0,76.0,9.0,6.7,4.0
12928,PC,Action,Square Enix,0.0,59.0,22.0,7.4,2.0
12931,PS2,Shooter,Sony Computer Entertainment,0.03,78.0,34.0,8.3,15.0
12934,PSP,Role-Playing,Idea Factory,0.04,57.0,14.0,7.8,8.0
12935,GBA,Role-Playing,Taito,0.04,76.0,12.0,8.3,14.0
12936,XB,Sports,Electronic Arts,0.04,74.0,21.0,8.1,12.0
12937,PC,Simulation,Kalypso Media,0.0,57.0,4.0,5.5,5.0
12944,GC,Role-Playing,Ubisoft,0.04,51.0,6.0,8.0,13.0
12956,PC,Simulation,Ubisoft,0.0,60.0,13.0,7.1,5.0
12958,XB,Sports,Midway Games,0.04,71.0,14.0,6.6,13.0
12963,DS,Role-Playing,Graffiti,0.05,58.0,24.0,7.5,7.0
12964,PSP,Platform,Konami Digital Entertainment,0.05,68.0,34.0,7.3,10.0
12965,XB,Sports,Activision,0.04,80.0,23.0,8.8,13.0
12966,PS4,Platform,Deep Silver,0.04,52.0,64.0,3.5,0.0
12969,PS2,Action,Namco Bandai Games,0.03,66.0,26.0,7.2,10.0
12970,PS4,Sports,Tecmo Koei,0.0,43.0,9.0,7.8,0.0
12978,PC,Shooter,Electronic Arts,0.0,78.0,38.0,7.3,9.0
12991,PC,Strategy,1C Company,0.01,77.0,21.0,8.2,5.0
12994,DS,Role-Playing,Nippon Ichi Software,0.05,67.0,24.0,6.8,8.0
13001,XOne,Action,Deep Silver,0.02,67.0,10.0,4.9,0.0
13002,WiiU,Platform,Namco Bandai Games,0.03,58.0,9.0,6.5,3.0
13005,GC,Sports,Sega,0.01,58.0,20.0,6.0,14.0
13007,X360,Sports,Electronic Arts,0.04,72.0,27.0,8.2,9.0
13010,PC,Racing,Codemasters,0.0,61.0,13.0,3.6,1.0
13014,DS,Action,Playlogic Game Factory,0.05,58.0,7.0,6.0,7.0
13017,PC,Action,Bethesda Softworks,0.03,61.0,21.0,6.6,5.0
13025,XB,Action,Sega,0.04,79.0,43.0,8.3,13.0
13026,PS2,Action,JoWood Productions,0.03,72.0,30.0,7.3,11.0
13028,X360,Fighting,Konami Digital Entertainment,0.05,49.0,11.0,6.3,6.0
13029,GC,Platform,Gotham Games,0.04,70.0,4.0,8.0,13.0
13030,PC,Action,Ubisoft,0.0,66.0,12.0,3.8,6.0
13032,XB,Role-Playing,Avalon Interactive,0.04,66.0,33.0,5.5,12.0
13034,XB,Racing,Codemasters,0.04,71.0,8.0,7.8,13.0
13041,PS4,Shooter,Tripwire Interactive,0.03,76.0,39.0,8.0,0.0
13043,PS2,Racing,Sony Computer Entertainment,0.03,70.0,14.0,4.4,14.0
13048,PC,Fighting,Warner Bros. Interactive Entertainment,0.01,76.0,10.0,5.1,1.0
13050,PC,Simulation,Paradox Interactive,0.0,70.0,20.0,7.7,5.0
13051,PS2,Adventure,3DO,0.03,37.0,12.0,5.9,14.0
13055,XOne,Action,Tecmo Koei,0.03,48.0,6.0,7.1,1.0
13056,PSP,Fighting,SouthPeak Games,0.05,50.0,6.0,6.5,6.0
13060,X360,Role-Playing,Deep Silver,0.03,51.0,11.0,4.1,2.0
13062,PC,Role-Playing,DTP Entertainment,0.0,61.0,17.0,6.8,7.0
13063,PC,Shooter,Codemasters,0.02,76.0,29.0,4.9,7.0
13068,XOne,Role-Playing,Deep Silver,0.04,77.0,13.0,7.1,1.0
13069,X360,Shooter,Rising Star Games,0.0,77.0,10.0,8.6,6.0
13072,X360,Shooter,505 Games,0.05,33.0,4.0,6.6,6.0
13074,GBA,Role-Playing,Atari,0.04,68.0,34.0,8.2,11.0
13087,GBA,Sports,Electronic Arts,0.04,82.0,4.0,7.9,13.0
13092,GC,Misc,Electronic Arts,0.04,39.0,6.0,7.8,14.0
13093,PC,Shooter,Take-Two Interactive,0.0,66.0,45.0,6.5,3.0
13095,DS,Shooter,Codemasters,0.03,75.0,23.0,7.8,8.0
13097,DS,Role-Playing,Sting,0.05,60.0,16.0,7.0,8.0
13100,PSP,Shooter,Ignition Entertainment,0.02,78.0,26.0,7.4,9.0
13101,Wii,Adventure,Telltale Games,0.05,66.0,7.0,4.1,5.0
13103,XB,Simulation,Phantagram,0.03,74.0,23.0,8.3,14.0
13104,PS2,Sports,Tecmo Koei,0.02,58.0,13.0,6.3,15.0
13110,DC,Shooter,Sega,0.0,83.0,12.0,7.8,16.0
13118,Wii,Misc,Atari,0.05,26.0,14.0,2.8,9.0
13120,DS,Action,From Software,0.03,37.0,10.0,5.1,10.0
13122,GC,Misc,TDK Mediactive,0.04,40.0,6.0,7.3,13.0
13131,GC,Adventure,Codemasters,0.04,77.0,34.0,8.5,12.0
13139,GC,Fighting,Konami Digital Entertainment,0.0,60.0,15.0,6.3,14.0
13140,PC,Puzzle,PopCap Games,0.01,78.0,12.0,7.3,8.0
13144,PS4,Adventure,PQube,0.0,81.0,17.0,8.3,1.0
13145,DS,Puzzle,Rising Star Games,0.04,69.0,20.0,6.3,6.0
13148,PS3,Misc,Gamecock,0.05,51.0,19.0,4.5,8.0
13149,XB,Action,Acclaim Entertainment,0.04,64.0,37.0,6.0,12.0
13156,PS2,Racing,Sega,0.02,81.0,42.0,8.8,10.0
13164,XB,Role-Playing,Mindscape,0.04,71.0,31.0,8.2,13.0
13173,X360,Misc,505 Games,0.0,77.0,6.0,6.7,4.0
13175,DS,Fighting,Majesco Entertainment,0.05,60.0,25.0,5.8,10.0
13176,GC,Sports,THQ,0.04,68.0,16.0,4.5,14.0
13186,PC,Shooter,LucasArts,0.0,78.0,34.0,8.7,11.0
13189,GBA,Puzzle,Activision,0.04,75.0,16.0,9.1,13.0
13202,PC,Strategy,PopCap Games,0.0,87.0,41.0,8.9,7.0
13204,DS,Adventure,Deep Silver,0.04,71.0,6.0,7.6,8.0
13206,PS2,Platform,Midas Interactive Entertainment,0.02,65.0,14.0,7.8,15.0
13211,PSP,Puzzle,D3Publisher,0.04,74.0,19.0,7.8,10.0
13215,3DS,Action,Nintendo,0.02,64.0,56.0,5.1,0.0
13221,PC,Racing,Codemasters,0.0,89.0,22.0,8.2,7.0
13222,PC,Shooter,505 Games,0.04,79.0,51.0,3.4,3.0
13224,PS2,Platform,DreamCatcher Interactive,0.02,64.0,5.0,7.4,15.0
13227,Wii,Misc,Taito,0.05,43.0,16.0,4.8,9.0
13228,PS4,Misc,Sega,0.02,78.0,22.0,7.4,0.0
13239,GC,Sports,Vivendi Games,0.04,61.0,10.0,9.0,14.0
13241,PC,Strategy,Kalypso Media,0.0,63.0,11.0,5.4,1.0
13251,PS4,Action,Deep Silver,0.0,64.0,45.0,5.7,1.0
13253,PS2,Racing,Titus,0.02,49.0,8.0,8.1,15.0
13260,PC,Shooter,Electronic Arts,0.0,82.0,6.0,7.5,0.0
13266,PC,Shooter,Mastertronic,0.0,76.0,36.0,7.7,6.0
13267,PS4,Racing,Dusenberry Martin Racing,0.04,66.0,8.0,3.8,0.0
13269,PS2,Role-Playing,Namco Bandai Games,0.02,65.0,27.0,8.6,11.0
13271,PS4,Role-Playing,Ubisoft,0.0,82.0,46.0,8.0,2.0
13276,PS2,Strategy,Tecmo Koei,0.01,79.0,39.0,7.9,9.0
13280,X360,Sports,Navarre Corp,0.04,56.0,14.0,5.9,8.0
13284,XB,Action,Konami Digital Entertainment,0.04,30.0,19.0,3.4,11.0
13286,XB,Sports,Electronic Arts,0.04,75.0,20.0,7.7,11.0
13287,PC,Strategy,THQ,0.01,86.0,51.0,8.8,12.0
13289,GBA,Racing,Activision,0.03,80.0,12.0,9.4,13.0
13291,PS,Platform,ESP,0.03,69.0,8.0,7.5,18.0
13292,PSP,Action,Tecmo Koei,0.04,57.0,28.0,8.1,10.0
13293,PC,Simulation,Microsoft Game Studios,0.02,85.0,39.0,9.0,13.0
13297,PC,Action,Activision,0.02,66.0,13.0,8.0,7.0
13301,PS2,Sports,Electronic Arts,0.02,70.0,6.0,7.8,10.0
13302,XB,Action,Microsoft Game Studios,0.04,84.0,37.0,8.3,12.0
13303,GC,Sports,Electronic Arts,0.04,78.0,9.0,7.7,14.0
13304,X360,Strategy,Electronic Arts,0.0,79.0,50.0,7.5,10.0
13306,PC,Racing,Electronic Arts,0.0,78.0,17.0,7.2,10.0
13307,XB,Racing,Codemasters,0.04,83.0,35.0,7.5,12.0
13310,PS,Strategy,Tecmo Koei,0.03,73.0,9.0,7.1,17.0
13328,PC,Strategy,Vivendi Games,0.0,81.0,23.0,8.2,15.0
13330,PS3,Action,Capcom,0.01,75.0,31.0,7.4,3.0
13332,PC,Strategy,Team17 Software,0.0,79.0,28.0,6.8,6.0
13337,PC,Strategy,Activision,0.0,88.0,15.0,9.1,18.0
13339,PS2,Sports,Jaleco,0.02,60.0,4.0,6.7,12.0
13342,PSP,Misc,Sony Computer Entertainment,0.04,50.0,11.0,7.8,10.0
13343,XB,Fighting,Microsoft Game Studios,0.04,46.0,26.0,7.2,14.0
13348,PC,Racing,Electronic Arts,0.0,82.0,24.0,8.3,13.0
13356,DS,Adventure,Mastiff,0.04,71.0,45.0,7.4,7.0
13357,PSP,Adventure,Namco Bandai Games,0.04,76.0,7.0,7.8,10.0
13359,PSP,Sports,Sega,0.02,79.0,17.0,7.7,9.0
13360,XB,Shooter,Majesco Entertainment,0.04,71.0,37.0,8.1,11.0
13361,PC,Shooter,Ubisoft,0.0,89.0,72.0,8.1,12.0
13366,PS,Role-Playing,Max Five,0.03,62.0,9.0,8.7,15.0
13371,XB,Action,Jaleco,0.03,46.0,12.0,7.0,14.0
13376,PC,Simulation,Paradox Interactive,0.0,49.0,5.0,6.2,6.0
13378,PS,Shooter,Namco Bandai Games,0.03,71.0,13.0,6.7,15.0
13382,PSP,Role-Playing,Konami Digital Entertainment,0.04,64.0,29.0,7.3,10.0
13385,XOne,Sports,Konami Digital Entertainment,0.01,87.0,12.0,6.1,0.0
13386,PC,Sports,Electronic Arts,0.0,72.0,14.0,3.8,7.0
13389,GC,Shooter,Ubisoft,0.04,72.0,8.0,7.8,11.0
13393,PC,Simulation,Electronic Arts,0.01,92.0,38.0,7.9,16.0
13396,PC,Sports,Electronic Arts,0.0,72.0,11.0,3.9,5.0
13398,PS2,Misc,THQ,0.02,82.0,21.0,8.7,15.0
13413,X360,Sports,Activision Value,0.04,39.0,4.0,3.0,9.0
13414,XOne,Strategy,Take-Two Interactive,0.02,87.0,17.0,8.1,0.0
13415,X360,Action,Tecmo Koei,0.03,50.0,20.0,5.3,2.0
13417,X360,Shooter,Conspiracy Entertainment,0.04,48.0,7.0,4.8,6.0
13424,DS,Action,Game Factory,0.03,63.0,11.0,6.8,9.0
13427,Wii,Sports,SouthPeak Games,0.04,32.0,13.0,0.7,9.0
13428,X360,Sports,Activision,0.04,41.0,5.0,7.2,8.0
13431,PC,Strategy,THQ,0.0,93.0,55.0,8.8,10.0
13433,Wii,Misc,Majesco Entertainment,0.04,37.0,9.0,4.5,8.0
13438,PS4,Racing,Milestone S.r.l,0.0,71.0,19.0,8.0,0.0
13439,Wii,Simulation,Konami Digital Entertainment,0.03,47.0,32.0,4.9,10.0
13440,PC,Simulation,Ubisoft,0.0,79.0,22.0,6.9,9.0
13444,XB,Strategy,LucasArts,0.03,69.0,32.0,7.0,12.0
13445,DS,Adventure,Zoo Digital Publishing,0.04,34.0,8.0,1.7,10.0
13451,GBA,Action,Atlus,0.03,75.0,21.0,8.4,13.0
13457,XB,Misc,Crave Entertainment,0.03,60.0,6.0,2.7,11.0
